formname,formuuid,formelementgroup,formelementgroupuuid,M  FormElement,concept,datatype,conceptuuid
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Father's Occupation,Father's Occupation,Coded,bf564151-63f9-4176-917f-f37de34b9bae
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Father's Occupation,Father's Occupation,Coded,bf564151-63f9-4176-917f-f37de34b9bae
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Father's Occupation,Father's Occupation,Coded,bf564151-63f9-4176-917f-f37de34b9bae
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Father's Occupation,Father's Occupation,Coded,bf564151-63f9-4176-917f-f37de34b9bae
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Father's Education,Father's education Level,Coded,b1001c4d-0449-464a-947f-a04c4fdcc651
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Father's Education,Father's education Level,Coded,b1001c4d-0449-464a-947f-a04c4fdcc651
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Father's Education,Father's education Level,Coded,b1001c4d-0449-464a-947f-a04c4fdcc651
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Father's Education,Father's education Level,Coded,b1001c4d-0449-464a-947f-a04c4fdcc651
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Father's Education,Father's education Level,Coded,b1001c4d-0449-464a-947f-a04c4fdcc651
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Father's Education,Father's education Level,Coded,b1001c4d-0449-464a-947f-a04c4fdcc651
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Mother's Name,Mother's Name,Text,74a554d8-5b87-4d27-9ae5-272ab326608f
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Mother's Occupation,Mother's Occupation,Coded,ea760e4f-c12f-490b-9865-9c6e4510ce64
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Mother's Occupation,Mother's Occupation,Coded,ea760e4f-c12f-490b-9865-9c6e4510ce64
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Mother's Occupation,Mother's Occupation,Coded,ea760e4f-c12f-490b-9865-9c6e4510ce64
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Mother's Occupation,Mother's Occupation,Coded,ea760e4f-c12f-490b-9865-9c6e4510ce64
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Mother's Occupation,Mother's Occupation,Coded,ea760e4f-c12f-490b-9865-9c6e4510ce64
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Mother's Occupation,Mother's Occupation,Coded,ea760e4f-c12f-490b-9865-9c6e4510ce64
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Mother's Occupation,Mother's Occupation,Coded,ea760e4f-c12f-490b-9865-9c6e4510ce64
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Mother's Education,Mother's education Level,Coded,d98aae1a-ce33-4e51-b031-66e13bc0ba11
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Mother's Education,Mother's education Level,Coded,d98aae1a-ce33-4e51-b031-66e13bc0ba11
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Mother's Education,Mother's education Level,Coded,d98aae1a-ce33-4e51-b031-66e13bc0ba11
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Mother's Education,Mother's education Level,Coded,d98aae1a-ce33-4e51-b031-66e13bc0ba11
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Mother's Education,Mother's education Level,Coded,d98aae1a-ce33-4e51-b031-66e13bc0ba11
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Mother's Education,Mother's education Level,Coded,d98aae1a-ce33-4e51-b031-66e13bc0ba11
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Religion,Religion,Coded,b2c60cb8-983c-4e0e-a90d-4b21e87e10bd
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Religion,Religion,Coded,b2c60cb8-983c-4e0e-a90d-4b21e87e10bd
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Religion,Religion,Coded,b2c60cb8-983c-4e0e-a90d-4b21e87e10bd
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Religion,Religion,Coded,b2c60cb8-983c-4e0e-a90d-4b21e87e10bd
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Religion,Religion,Coded,b2c60cb8-983c-4e0e-a90d-4b21e87e10bd
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Religion,Religion,Coded,b2c60cb8-983c-4e0e-a90d-4b21e87e10bd
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Caste,Caste Category,Coded,9ad4b520-4e33-4b1b-a056-37ae6418988f
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Caste,Caste Category,Coded,9ad4b520-4e33-4b1b-a056-37ae6418988f
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Caste,Caste Category,Coded,9ad4b520-4e33-4b1b-a056-37ae6418988f
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Caste,Caste Category,Coded,9ad4b520-4e33-4b1b-a056-37ae6418988f
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Sub caste,Sub Caste,Coded,047877ac-dba7-4acf-8c77-97c979c2fc26
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Personal Details,2be450be-35db-47a6-a85e-5f1feb6f44cf,Other sub caste (please specify),Other sub caste,Text,ae7d54e9-fac0-4898-b334-87664bd055d2
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Relation to head of the household,Relation to head of the household,Coded,eaee156e-8ef3-4148-a80c-a466cd059ae3
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Relation to head of the household,Relation to head of the household,Coded,eaee156e-8ef3-4148-a80c-a466cd059ae3
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Relation to head of the household,Relation to head of the household,Coded,eaee156e-8ef3-4148-a80c-a466cd059ae3
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Relation to head of the household,Relation to head of the household,Coded,eaee156e-8ef3-4148-a80c-a466cd059ae3
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Relation to head of the household,Relation to head of the household,Coded,eaee156e-8ef3-4148-a80c-a466cd059ae3
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Relation to head of the household,Relation to head of the household,Coded,eaee156e-8ef3-4148-a80c-a466cd059ae3
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Relation to head of the household,Relation to head of the household,Coded,eaee156e-8ef3-4148-a80c-a466cd059ae3
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Relation to head of the household,Relation to head of the household,Coded,eaee156e-8ef3-4148-a80c-a466cd059ae3
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Relation to head of the household,Relation to head of the household,Coded,eaee156e-8ef3-4148-a80c-a466cd059ae3
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Relation to head of the household,Relation to head of the household,Coded,eaee156e-8ef3-4148-a80c-a466cd059ae3
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Relation to head of the household,Relation to head of the household,Coded,eaee156e-8ef3-4148-a80c-a466cd059ae3
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Relation to head of the household,Relation to head of the household,Coded,eaee156e-8ef3-4148-a80c-a466cd059ae3
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,First Name (Hindi),First Name (Hindi),Text,de490ab6-5c24-4de5-9f95-fe78be1b0c11
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Last Name (Hindi),Last Name (Hindi),Text,9131372e-6e9b-4d07-b088-d7e961c61f76
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,First Name (Hindi),First Name (Hindi),Text,de490ab6-5c24-4de5-9f95-fe78be1b0c11
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Last Name (Hindi),Last Name (Hindi),Text,9131372e-6e9b-4d07-b088-d7e961c61f76
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Individual Id,Individual Id,Text,8033840e-a347-474d-a6ad-861ebffcec00
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Non programme village name,Non programme village name,Text,1c710642-4f37-4f47-9df9-393127eaafc9
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Father/Husband's Name,Father/Husband's Name,Text,ecdf3c54-2808-494d-87be-8fb744d5c3bc
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Marital status,Marital status,Coded,9e995ea6-a5f7-410f-adc2-2d2ce6d5e19b
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Marital status,Marital status,Coded,9e995ea6-a5f7-410f-adc2-2d2ce6d5e19b
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Marital status,Marital status,Coded,9e995ea6-a5f7-410f-adc2-2d2ce6d5e19b
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Marital status,Marital status,Coded,9e995ea6-a5f7-410f-adc2-2d2ce6d5e19b
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Marital status,Marital status,Coded,9e995ea6-a5f7-410f-adc2-2d2ce6d5e19b
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Marital status,Marital status,Coded,9e995ea6-a5f7-410f-adc2-2d2ce6d5e19b
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Marital status,Marital status,Coded,9e995ea6-a5f7-410f-adc2-2d2ce6d5e19b
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Date of marriage,Date of marriage,Date,9d958124-09bb-466c-a4b4-db8d285def1f
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Education,Education,Coded,673d65bd-6dc4-4aac-8e1e-1ee355ac081b
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Education,Education,Coded,673d65bd-6dc4-4aac-8e1e-1ee355ac081b
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Education,Education,Coded,673d65bd-6dc4-4aac-8e1e-1ee355ac081b
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Education,Education,Coded,673d65bd-6dc4-4aac-8e1e-1ee355ac081b
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Education,Education,Coded,673d65bd-6dc4-4aac-8e1e-1ee355ac081b
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Education,Education,Coded,673d65bd-6dc4-4aac-8e1e-1ee355ac081b
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Education,Education,Coded,673d65bd-6dc4-4aac-8e1e-1ee355ac081b
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Education,Education,Coded,673d65bd-6dc4-4aac-8e1e-1ee355ac081b
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Education,Education,Coded,673d65bd-6dc4-4aac-8e1e-1ee355ac081b
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Occupation,Occupation,Coded,20ef261a-f110-4eaa-a592-2a1eeb0bf061
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Occupation,Occupation,Coded,20ef261a-f110-4eaa-a592-2a1eeb0bf061
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Occupation,Occupation,Coded,20ef261a-f110-4eaa-a592-2a1eeb0bf061
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Occupation,Occupation,Coded,20ef261a-f110-4eaa-a592-2a1eeb0bf061
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Occupation,Occupation,Coded,20ef261a-f110-4eaa-a592-2a1eeb0bf061
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Occupation,Occupation,Coded,20ef261a-f110-4eaa-a592-2a1eeb0bf061
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Occupation,Occupation,Coded,20ef261a-f110-4eaa-a592-2a1eeb0bf061
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Occupation,Occupation,Coded,20ef261a-f110-4eaa-a592-2a1eeb0bf061
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Occupation,Occupation,Coded,20ef261a-f110-4eaa-a592-2a1eeb0bf061
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Occupation,Occupation,Coded,20ef261a-f110-4eaa-a592-2a1eeb0bf061
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Occupation,Occupation,Coded,20ef261a-f110-4eaa-a592-2a1eeb0bf061
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Specify the other occupation,Other occupation,Text,4c429211-634e-4c2b-9a31-3f0a395f8f8d
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Is sterlization operation done?,Is sterlization operation done?,Coded,852f4e54-4969-4724-94e0-cddef0ac1f66
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Is sterlization operation done?,Is sterlization operation done?,Coded,852f4e54-4969-4724-94e0-cddef0ac1f66
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Whether any disability,Whether any disability,Coded,bab107f6-fc0e-4be7-ab71-658a92d72f35
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Whether any disability,Whether any disability,Coded,bab107f6-fc0e-4be7-ab71-658a92d72f35
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Disability,Type of disability,Coded,7061c675-c2ba-4016-886d-eeb432548378
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Disability,Type of disability,Coded,7061c675-c2ba-4016-886d-eeb432548378
JSSCP Registration Form,4b23dc0e-3ae0-4d41-8546-35797063e123,Individual information,ca39681e-b89e-420f-a72e-3e8527518b78,Disability,Type of disability,Coded,7061c675-c2ba-4016-886d-eeb432548378
